Open,High,Low,Close,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,Open_1,High_1,Low_1,Close_1,Body_1,Range_1,Upper_Wick_1,Lower_Wick_1,Body_Ratio_1,Upper_Wick_Ratio_1,Lower_Wick_Ratio_1,Open_2,High_2,Low_2,Close_2,Body_2,Range_2,Upper_Wick_2,Lower_Wick_2,Body_Ratio_2,Upper_Wick_Ratio_2,Lower_Wick_Ratio_2,Trend_Encoded,Market_Control_Encoded,HTF_Bias_Encoded,Trend_Reversal_Encoded,Reversal_Confirmed_Encoded,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star
928.08,933.15,919.77,925.47,15369188,2.61,13.38,5.07,5.7,0.1951,0.3789,0.426,923.0,944.64,919.91,924.31,1.31,24.73,20.33,3.09,0.053,0.8221,0.1249,924.85,925.28,908.69,915.75,9.1,16.59,0.43,7.06,0.5485,0.0259,0.4256,1,1,1,0,0,0,0,0,0,0,0,0,0
922.28,925.93,913.77,914.72,14037885,7.56,12.16,3.65,0.95,0.6217,0.3002,0.0781,928.08,933.15,919.77,925.47,2.61,13.38,5.07,5.7,0.1951,0.3789,0.426,923.0,944.64,919.91,924.31,1.31,24.73,20.33,3.09,0.053,0.8221,0.1249,1,1,1,0,0,0,0,0,0,0,0,0,0
904.08,905.19,876.97,882.0,20901482,22.08,28.22,1.11,5.03,0.7824,0.0393,0.1782,922.28,925.93,913.77,914.72,7.56,12.16,3.65,0.95,0.6217,0.3002,0.0781,928.08,933.15,919.77,925.47,2.61,13.38,5.07,5.7,0.1951,0.3789,0.426,1,1,1,0,0,0,0,0,0,0,0,0,0
887.93,895.59,885.09,891.53,19411189,3.6,10.5,4.06,2.84,0.3429,0.3867,0.2705,904.08,905.19,876.97,882.0,22.08,28.22,1.11,5.03,0.7824,0.0393,0.1782,922.28,925.93,913.77,914.72,7.56,12.16,3.65,0.95,0.6217,0.3002,0.0781,1,1,1,0,0,0,0,0,0,0,0,0,0
888.99,905.0,882.85,897.29,19723716,8.3,22.15,7.71,6.14,0.3747,0.3481,0.2772,887.93,895.59,885.09,891.53,3.6,10.5,4.06,2.84,0.3429,0.3867,0.2705,904.08,905.19,876.97,882.0,22.08,28.22,1.11,5.03,0.7824,0.0393,0.1782,1,1,1,0,0,0,0,0,0,0,0,1,0
893.74,899.88,889.06,891.66,15656948,2.08,10.82,6.14,2.6,0.1922,0.5675,0.2403,888.99,905.0,882.85,897.29,8.3,22.15,7.71,6.14,0.3747,0.3481,0.2772,887.93,895.59,885.09,891.53,3.6,10.5,4.06,2.84,0.3429,0.3867,0.2705,1,1,1,0,0,0,0,0,0,0,0,0,0
878.7,884.42,872.23,877.63,18478808,1.07,12.19,5.72,5.4,0.0878,0.4692,0.443,893.74,899.88,889.06,891.66,2.08,10.82,6.14,2.6,0.1922,0.5675,0.2403,888.99,905.0,882.85,897.29,8.3,22.15,7.71,6.14,0.3747,0.3481,0.2772,1,1,1,0,0,0,0,1,0,0,0,0,1
881.7,885.62,872.44,877.38,17203668,4.32,13.18,3.92,4.94,0.3278,0.2974,0.3748,878.7,884.42,872.23,877.63,1.07,12.19,5.72,5.4,0.0878,0.4692,0.443,893.74,899.88,889.06,891.66,2.08,10.82,6.14,2.6,0.1922,0.5675,0.2403,1,1,1,0,0,0,0,0,0,0,0,0,0
873.27,883.52,866.1,879.8,14490954,6.53,17.42,3.72,7.17,0.3749,0.2135,0.4116,881.7,885.62,872.44,877.38,4.32,13.18,3.92,4.94,0.3278,0.2974,0.3748,878.7,884.42,872.23,877.63,1.07,12.19,5.72,5.4,0.0878,0.4692,0.443,-1,-1,1,-1,0,0,0,0,0,0,0,0,0
879.62,885.57,874.7,878.86,11828857,0.76,10.87,5.95,4.16,0.0699,0.5474,0.3827,873.27,883.52,866.1,879.8,6.53,17.42,3.72,7.17,0.3749,0.2135,0.4116,881.7,885.62,872.44,877.38,4.32,13.18,3.92,4.94,0.3278,0.2974,0.3748,-1,-1,1,0,0,0,0,1,0,0,0,0,0
886.08,905.46,882.16,894.32,20846778,8.24,23.3,11.14,3.92,0.3536,0.4781,0.1682,879.62,885.57,874.7,878.86,0.76,10.87,5.95,4.16,0.0699,0.5474,0.3827,873.27,883.52,866.1,879.8,6.53,17.42,3.72,7.17,0.3749,0.2135,0.4116,-1,-1,1,0,0,0,0,0,0,0,0,0,0
895.31,921.71,894.5,917.76,19992524,22.45,27.21,3.95,0.81,0.8251,0.1452,0.0298,886.08,905.46,882.16,894.32,8.24,23.3,11.14,3.92,0.3536,0.4781,0.1682,879.62,885.57,874.7,878.86,0.76,10.87,5.95,4.16,0.0699,0.5474,0.3827,-1,-1,1,0,0,0,0,0,0,0,0,0,0
922.01,926.69,913.84,921.75,17122437,0.26,12.85,4.68,7.91,0.0202,0.3642,0.6156,895.31,921.71,894.5,917.76,22.45,27.21,3.95,0.81,0.8251,0.1452,0.0298,886.08,905.46,882.16,894.32,8.24,23.3,11.14,3.92,0.3536,0.4781,0.1682,-1,-1,1,0,0,0,0,1,0,0,0,0,0
933.57,943.54,926.37,934.1,17412606,0.53,17.17,9.44,7.2,0.0309,0.5498,0.4193,922.01,926.69,913.84,921.75,0.26,12.85,4.68,7.91,0.0202,0.3642,0.6156,895.31,921.71,894.5,917.76,22.45,27.21,3.95,0.81,0.8251,0.1452,0.0298,-1,-1,1,0,0,0,0,1,0,0,0,0,0
926.92,939.61,917.25,920.46,19828769,6.46,22.36,12.69,3.21,0.2889,0.5675,0.1436,933.57,943.54,926.37,934.1,0.53,17.17,9.44,7.2,0.0309,0.5498,0.4193,922.01,926.69,913.84,921.75,0.26,12.85,4.68,7.91,0.0202,0.3642,0.6156,-1,-1,1,0,0,0,0,0,0,0,0,0,0
907.31,913.31,896.74,904.1,23640186,3.21,16.57,6.0,7.36,0.1937,0.3621,0.4442,926.92,939.61,917.25,920.46,6.46,22.36,12.69,3.21,0.2889,0.5675,0.1436,933.57,943.54,926.37,934.1,0.53,17.17,9.44,7.2,0.0309,0.5498,0.4193,-1,-1,1,0,0,0,0,0,0,0,0,0,0
899.92,908.14,881.93,884.51,21849830,15.41,26.21,8.22,2.58,0.5879,0.3136,0.0984,907.31,913.31,896.74,904.1,3.21,16.57,6.0,7.36,0.1937,0.3621,0.4442,926.92,939.61,917.25,920.46,6.46,22.36,12.69,3.21,0.2889,0.5675,0.1436,-1,-1,1,0,0,0,0,0,0,0,0,0,0
887.63,894.62,880.56,886.13,12393609,1.5,14.06,6.99,5.57,0.1067,0.4972,0.3962,899.92,908.14,881.93,884.51,15.41,26.21,8.22,2.58,0.5879,0.3136,0.0984,907.31,913.31,896.74,904.1,3.21,16.57,6.0,7.36,0.1937,0.3621,0.4442,-1,-1,1,0,0,0,0,0,0,0,0,0,0
886.93,893.0,879.9,891.16,14624666,4.23,13.1,1.84,7.03,0.3229,0.1405,0.5366,887.63,894.62,880.56,886.13,1.5,14.06,6.99,5.57,0.1067,0.4972,0.3962,899.92,908.14,881.93,884.51,15.41,26.21,8.22,2.58,0.5879,0.3136,0.0984,-1,-1,1,0,0,0,0,0,0,0,0,1,0
894.27,902.53,888.85,891.5,12288548,2.77,13.68,8.26,2.65,0.2025,0.6038,0.1937,886.93,893.0,879.9,891.16,4.23,13.1,1.84,7.03,0.3229,0.1405,0.5366,887.63,894.62,880.56,886.13,1.5,14.06,6.99,5.57,0.1067,0.4972,0.3962,-1,-1,1,0,0,0,1,0,0,0,0,0,0
894.85,898.45,886.52,888.94,13941237,5.91,11.93,3.6,2.42,0.4954,0.3018,0.2028,894.27,902.53,888.85,891.5,2.77,13.68,8.26,2.65,0.2025,0.6038,0.1937,886.93,893.0,879.9,891.16,4.23,13.1,1.84,7.03,0.3229,0.1405,0.5366,-1,-1,1,0,0,0,0,0,0,0,0,0,1
883.77,894.64,881.46,892.15,13478264,8.38,13.18,2.49,2.31,0.6358,0.1889,0.1753,894.85,898.45,886.52,888.94,5.91,11.93,3.6,2.42,0.4954,0.3018,0.2028,894.27,902.53,888.85,891.5,2.77,13.68,8.26,2.65,0.2025,0.6038,0.1937,-1,-1,1,0,0,0,0,0,0,0,0,0,0
890.74,892.03,880.08,882.92,13177961,7.82,11.95,1.29,2.84,0.6544,0.1079,0.2377,883.77,894.64,881.46,892.15,8.38,13.18,2.49,2.31,0.6358,0.1889,0.1753,894.85,898.45,886.52,888.94,5.91,11.93,3.6,2.42,0.4954,0.3018,0.2028,-1,-1,1,0,0,0,0,0,0,0,0,0,0
889.79,896.23,879.62,894.06,13291616,4.27,16.61,2.17,10.17,0.2571,0.1306,0.6123,890.74,892.03,880.08,882.92,7.82,11.95,1.29,2.84,0.6544,0.1079,0.2377,883.77,894.64,881.46,892.15,8.38,13.18,2.49,2.31,0.6358,0.1889,0.1753,1,1,1,1,1,1,0,0,0,0,0,0,0
894.06,906.13,890.88,904.7,11873078,10.64,15.25,1.43,3.18,0.6977,0.0938,0.2085,889.79,896.23,879.62,894.06,4.27,16.61,2.17,10.17,0.2571,0.1306,0.6123,890.74,892.03,880.08,882.92,7.82,11.95,1.29,2.84,0.6544,0.1079,0.2377,1,1,1,0,0,0,0,0,0,0,0,1,0
914.23,924.2,910.31,917.44,12064918,3.21,13.89,6.76,3.92,0.2311,0.4867,0.2822,894.06,906.13,890.88,904.7,10.64,15.25,1.43,3.18,0.6977,0.0938,0.2085,889.79,896.23,879.62,894.06,4.27,16.61,2.17,10.17,0.2571,0.1306,0.6123,1,1,1,0,0,0,0,0,0,0,0,0,0
913.77,930.59,910.08,921.64,16317002,7.87,20.51,8.95,3.69,0.3837,0.4364,0.1799,914.23,924.2,910.31,917.44,3.21,13.89,6.76,3.92,0.2311,0.4867,0.2822,894.06,906.13,890.88,904.7,10.64,15.25,1.43,3.18,0.6977,0.0938,0.2085,-1,-1,1,-1,0,0,0,0,0,0,0,0,0
922.03,928.03,914.23,916.26,11422532,5.77,13.8,6.0,2.03,0.4181,0.4348,0.1471,913.77,930.59,910.08,921.64,7.87,20.51,8.95,3.69,0.3837,0.4364,0.1799,914.23,924.2,910.31,917.44,3.21,13.89,6.76,3.92,0.2311,0.4867,0.2822,-1,-1,1,0,0,0,0,0,0,0,0,0,0
919.31,927.43,916.54,924.18,10785605,4.87,10.89,3.25,2.77,0.4472,0.2984,0.2544,922.03,928.03,914.23,916.26,5.77,13.8,6.0,2.03,0.4181,0.4348,0.1471,913.77,930.59,910.08,921.64,7.87,20.51,8.95,3.69,0.3837,0.4364,0.1799,-1,-1,1,0,0,0,0,0,0,0,0,0,0
926.69,927.52,914.69,916.38,8551760,10.31,12.83,0.83,1.69,0.8036,0.0647,0.1317,919.31,927.43,916.54,924.18,4.87,10.89,3.25,2.77,0.4472,0.2984,0.2544,922.03,928.03,914.23,916.26,5.77,13.8,6.0,2.03,0.4181,0.4348,0.1471,-1,-1,1,0,0,0,0,0,0,1,0,0,0
921.34,921.62,904.54,905.99,14780102,15.35,17.08,0.28,1.45,0.8987,0.0164,0.0849,926.69,927.52,914.69,916.38,10.31,12.83,0.83,1.69,0.8036,0.0647,0.1317,919.31,927.43,916.54,924.18,4.87,10.89,3.25,2.77,0.4472,0.2984,0.2544,1,1,1,1,0,0,0,0,0,0,0,0,0
911.46,913.54,906.99,909.18,7480204,2.28,6.55,2.08,2.19,0.3481,0.3176,0.3344,921.34,921.62,904.54,905.99,15.35,17.08,0.28,1.45,0.8987,0.0164,0.0849,926.69,927.52,914.69,916.38,10.31,12.83,0.83,1.69,0.8036,0.0647,0.1317,1,1,1,0,0,0,0,0,0,0,0,0,0
909.29,919.77,905.58,911.97,26819294,2.68,14.19,7.8,3.71,0.1889,0.5497,0.2615,911.46,913.54,906.99,909.18,2.28,6.55,2.08,2.19,0.3481,0.3176,0.3344,921.34,921.62,904.54,905.99,15.35,17.08,0.28,1.45,0.8987,0.0164,0.0849,1,1,1,0,0,0,0,0,0,0,0,1,0
918.38,971.46,918.38,966.75,56469931,48.37,53.08,4.71,0.0,0.9113,0.0887,0.0,909.29,919.77,905.58,911.97,2.68,14.19,7.8,3.71,0.1889,0.5497,0.2615,911.46,913.54,906.99,909.18,2.28,6.55,2.08,2.19,0.3481,0.3176,0.3344,1,1,1,0,0,0,0,0,0,0,0,0,0
970.07,1011.47,962.25,996.98,59124142,26.91,49.22,14.49,7.82,0.5467,0.2944,0.1589,918.38,971.46,918.38,966.75,48.37,53.08,4.71,0.0,0.9113,0.0887,0.0,909.29,919.77,905.58,911.97,2.68,14.19,7.8,3.71,0.1889,0.5497,0.2615,1,1,1,0,0,0,0,0,0,0,0,0,0
999.61,1016.22,990.61,1000.95,28013832,1.34,25.61,15.27,9.0,0.0523,0.5963,0.3514,970.07,1011.47,962.25,996.98,26.91,49.22,14.49,7.82,0.5467,0.2944,0.1589,918.38,971.46,918.38,966.75,48.37,53.08,4.71,0.0,0.9113,0.0887,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0
995.46,1019.68,995.46,1015.88,24630162,20.42,24.22,3.8,0.0,0.8431,0.1569,0.0,999.61,1016.22,990.61,1000.95,1.34,25.61,15.27,9.0,0.0523,0.5963,0.3514,970.07,1011.47,962.25,996.98,26.91,49.22,14.49,7.82,0.5467,0.2944,0.1589,1,1,1,0,0,0,0,0,0,0,0,0,0
1024.99,1038.37,1013.5,1019.75,23974257,5.24,24.87,13.38,6.25,0.2107,0.538,0.2513,995.46,1019.68,995.46,1015.88,20.42,24.22,3.8,0.0,0.8431,0.1569,0.0,999.61,1016.22,990.61,1000.95,1.34,25.61,15.27,9.0,0.0523,0.5963,0.3514,1,1,1,0,0,0,0,0,0,0,0,0,0
1022.13,1022.89,1008.03,1010.92,14468646,11.21,14.86,0.76,2.89,0.7544,0.0511,0.1945,1024.99,1038.37,1013.5,1019.75,5.24,24.87,13.38,6.25,0.2107,0.538,0.2513,995.46,1019.68,995.46,1015.88,20.42,24.22,3.8,0.0,0.8431,0.1569,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1
1016.22,1034.68,1008.38,1027.94,16336573,11.72,26.3,6.74,7.84,0.4456,0.2563,0.2981,1022.13,1022.89,1008.03,1010.92,11.21,14.86,0.76,2.89,0.7544,0.0511,0.1945,1024.99,1038.37,1013.5,1019.75,5.24,24.87,13.38,6.25,0.2107,0.538,0.2513,1,1,1,0,0,0,0,0,0,0,0,0,0
1027.58,1027.83,1014.45,1022.04,9674735,5.54,13.38,0.25,7.59,0.4141,0.0187,0.5673,1016.22,1034.68,1008.38,1027.94,11.72,26.3,6.74,7.84,0.4456,0.2563,0.2981,1022.13,1022.89,1008.03,1010.92,11.21,14.86,0.76,2.89,0.7544,0.0511,0.1945,1,1,1,0,0,0,0,0,0,0,0,0,0
1024.07,1024.99,995.89,1003.76,11409161,20.31,29.1,0.92,7.87,0.6979,0.0316,0.2704,1027.58,1027.83,1014.45,1022.04,5.54,13.38,0.25,7.59,0.4141,0.0187,0.5673,1016.22,1034.68,1008.38,1027.94,11.72,26.3,6.74,7.84,0.4456,0.2563,0.2981,1,1,1,0,0,0,0,0,0,0,0,0,1
1012.25,1029.14,1004.94,1007.45,14155653,4.8,24.2,16.89,2.51,0.1983,0.6979,0.1037,1024.07,1024.99,995.89,1003.76,20.31,29.1,0.92,7.87,0.6979,0.0316,0.2704,1027.58,1027.83,1014.45,1022.04,5.54,13.38,0.25,7.59,0.4141,0.0187,0.5673,1,1,1,0,0,0,1,0,0,0,0,0,0
1007.41,1028.22,1006.12,1021.37,13762778,13.96,22.1,6.85,1.29,0.6317,0.31,0.0584,1012.25,1029.14,1004.94,1007.45,4.8,24.2,16.89,2.51,0.1983,0.6979,0.1037,1024.07,1024.99,995.89,1003.76,20.31,29.1,0.92,7.87,0.6979,0.0316,0.2704,1,1,1,0,0,0,0,0,1,0,0,1,0
1022.22,1042.18,1013.02,1036.02,20332436,13.8,29.16,6.16,9.2,0.4733,0.2112,0.3155,1007.41,1028.22,1006.12,1021.37,13.96,22.1,6.85,1.29,0.6317,0.31,0.0584,1012.25,1029.14,1004.94,1007.45,4.8,24.2,16.89,2.51,0.1983,0.6979,0.1037,1,1,1,0,0,0,0,0,0,0,0,0,0
1043.45,1049.87,1033.9,1038.37,15174215,5.08,15.97,6.42,4.47,0.3181,0.402,0.2799,1022.22,1042.18,1013.02,1036.02,13.8,29.16,6.16,9.2,0.4733,0.2112,0.3155,1007.41,1028.22,1006.12,1021.37,13.96,22.1,6.85,1.29,0.6317,0.31,0.0584,1,1,1,0,0,0,0,0,0,0,0,0,1
1036.02,1037.01,1018.0,1020.65,10797349,15.37,19.01,0.99,2.65,0.8085,0.0521,0.1394,1043.45,1049.87,1033.9,1038.37,5.08,15.97,6.42,4.47,0.3181,0.402,0.2799,1022.22,1042.18,1013.02,1036.02,13.8,29.16,6.16,9.2,0.4733,0.2112,0.3155,1,1,1,0,0,0,0,0,0,0,0,0,1
1015.3,1031.45,1006.02,1022.52,15745975,7.22,25.43,8.93,9.28,0.2839,0.3512,0.3649,1036.02,1037.01,1018.0,1020.65,15.37,19.01,0.99,2.65,0.8085,0.0521,0.1394,1043.45,1049.87,1033.9,1038.37,5.08,15.97,6.42,4.47,0.3181,0.402,0.2799,1,1,1,0,0,0,0,0,0,0,0,0,0
1027.07,1031.45,1008.08,1027.14,29369026,0.07,23.37,4.31,18.99,0.003,0.1844,0.8126,1015.3,1031.45,1006.02,1022.52,7.22,25.43,8.93,9.28,0.2839,0.3512,0.3649,1036.02,1037.01,1018.0,1020.65,15.37,19.01,0.99,2.65,0.8085,0.0521,0.1394,1,1,1,0,0,0,0,1,0,0,0,1,0
1016.91,1037.22,1015.37,1032.49,12186448,15.58,21.85,4.73,1.54,0.713,0.2165,0.0705,1027.07,1031.45,1008.08,1027.14,0.07,23.37,4.31,18.99,0.003,0.1844,0.8126,1015.3,1031.45,1006.02,1022.52,7.22,25.43,8.93,9.28,0.2839,0.3512,0.3649,1,1,1,0,0,0,0,0,0,0,0,0,0
1040.22,1043.45,1024.23,1027.18,12871913,13.04,19.22,3.23,2.95,0.6785,0.1681,0.1535,1016.91,1037.22,1015.37,1032.49,15.58,21.85,4.73,1.54,0.713,0.2165,0.0705,1027.07,1031.45,1008.08,1027.14,0.07,23.37,4.31,18.99,0.003,0.1844,0.8126,1,1,1,0,0,0,0,0,0,0,0,0,0
1038.37,1038.65,1016.08,1017.77,16653951,20.6,22.57,0.28,1.69,0.9127,0.0124,0.0749,1040.22,1043.45,1024.23,1027.18,13.04,19.22,3.23,2.95,0.6785,0.1681,0.1535,1016.91,1037.22,1015.37,1032.49,15.58,21.85,4.73,1.54,0.713,0.2165,0.0705,1,1,1,0,0,0,0,0,0,0,0,0,1
1018.46,1022.04,987.61,993.84,91461975,24.62,34.43,3.58,6.23,0.7151,0.104,0.1809,1038.37,1038.65,1016.08,1017.77,20.6,22.57,0.28,1.69,0.9127,0.0124,0.0749,1040.22,1043.45,1024.23,1027.18,13.04,19.22,3.23,2.95,0.6785,0.1681,0.1535,1,1,1,0,0,0,0,0,0,0,0,0,0
993.84,993.84,960.43,971.2,55355022,22.64,33.41,0.0,10.77,0.6776,0.0,0.3224,1018.46,1022.04,987.61,993.84,24.62,34.43,3.58,6.23,0.7151,0.104,0.1809,1038.37,1038.65,1016.08,1017.77,20.6,22.57,0.28,1.69,0.9127,0.0124,0.0749,1,1,1,0,0,0,0,0,0,0,0,0,0
979.3,981.38,960.38,962.69,20277042,16.61,21.0,2.08,2.31,0.791,0.099,0.11,993.84,993.84,960.43,971.2,22.64,33.41,0.0,10.77,0.6776,0.0,0.3224,1018.46,1022.04,987.61,993.84,24.62,34.43,3.58,6.23,0.7151,0.104,0.1809,1,1,1,0,0,0,0,0,0,0,0,0,0
964.3,973.3,961.81,963.52,27144063,0.78,11.49,9.0,1.71,0.0679,0.7833,0.1488,979.3,981.38,960.38,962.69,16.61,21.0,2.08,2.31,0.791,0.099,0.11,993.84,993.84,960.43,971.2,22.64,33.41,0.0,10.77,0.6776,0.0,0.3224,1,1,1,0,0,0,0,1,0,0,0,0,0
967.42,979.6,965.02,974.06,19762858,6.64,14.58,5.54,2.4,0.4554,0.38,0.1646,964.3,973.3,961.81,963.52,0.78,11.49,9.0,1.71,0.0679,0.7833,0.1488,979.3,981.38,960.38,962.69,16.61,21.0,2.08,2.31,0.791,0.099,0.11,1,1,1,0,0,0,0,0,0,0,0,1,0
977.46,979.83,966.84,968.2,12534407,9.26,12.99,2.37,1.36,0.7129,0.1824,0.1047,967.42,979.6,965.02,974.06,6.64,14.58,5.54,2.4,0.4554,0.38,0.1646,964.3,973.3,961.81,963.52,0.78,11.49,9.0,1.71,0.0679,0.7833,0.1488,1,1,1,0,0,0,0,0,0,0,0,0,0
967.77,984.33,965.9,982.56,14086620,14.79,18.43,1.77,1.87,0.8025,0.096,0.1015,977.46,979.83,966.84,968.2,9.26,12.99,2.37,1.36,0.7129,0.1824,0.1047,967.42,979.6,965.02,974.06,6.64,14.58,5.54,2.4,0.4554,0.38,0.1646,1,1,1,0,0,0,0,0,1,0,0,0,0
985.97,993.86,983.69,992.32,11702287,6.35,10.17,1.54,2.28,0.6244,0.1514,0.2242,967.77,984.33,965.9,982.56,14.79,18.43,1.77,1.87,0.8025,0.096,0.1015,977.46,979.83,966.84,968.2,9.26,12.99,2.37,1.36,0.7129,0.1824,0.1047,-1,-1,1,-1,0,0,0,0,0,0,0,0,0
989.89,991.72,978.47,980.59,10070124,9.3,13.25,1.83,2.12,0.7019,0.1381,0.16,985.97,993.86,983.69,992.32,6.35,10.17,1.54,2.28,0.6244,0.1514,0.2242,967.77,984.33,965.9,982.56,14.79,18.43,1.77,1.87,0.8025,0.096,0.1015,-1,-1,1,0,0,0,0,0,0,0,0,0,1
981.96,981.96,968.23,973.79,10454892,8.17,13.73,0.0,5.56,0.595,0.0,0.405,989.89,991.72,978.47,980.59,9.3,13.25,1.83,2.12,0.7019,0.1381,0.16,985.97,993.86,983.69,992.32,6.35,10.17,1.54,2.28,0.6244,0.1514,0.2242,-1,-1,1,0,0,0,0,0,0,0,0,0,0
976.97,976.97,960.38,965.73,11185460,11.24,16.59,0.0,5.35,0.6775,0.0,0.3225,981.96,981.96,968.23,973.79,8.17,13.73,0.0,5.56,0.595,0.0,0.405,989.89,991.72,978.47,980.59,9.3,13.25,1.83,2.12,0.7019,0.1381,0.16,-1,-1,1,0,0,0,0,0,0,0,0,0,0
963.61,965.32,953.5,955.86,9037675,7.75,11.82,1.71,2.36,0.6557,0.1447,0.1997,976.97,976.97,960.38,965.73,11.24,16.59,0.0,5.35,0.6775,0.0,0.3225,981.96,981.96,968.23,973.79,8.17,13.73,0.0,5.56,0.595,0.0,0.405,-1,-1,1,0,0,0,0,0,0,0,0,0,0
959.8,969.84,957.38,961.81,8585292,2.01,12.46,8.03,2.42,0.1613,0.6445,0.1942,963.61,965.32,953.5,955.86,7.75,11.82,1.71,2.36,0.6557,0.1447,0.1997,976.97,976.97,960.38,965.73,11.24,16.59,0.0,5.35,0.6775,0.0,0.3225,-1,-1,1,0,0,0,0,0,0,0,0,1,0
969.15,970.56,963.63,969.01,6717133,0.14,6.93,1.41,5.38,0.0202,0.2035,0.7763,959.8,969.84,957.38,961.81,2.01,12.46,8.03,2.42,0.1613,0.6445,0.1942,963.61,965.32,953.5,955.86,7.75,11.82,1.71,2.36,0.6557,0.1447,0.1997,-1,-1,1,0,0,0,0,1,0,0,0,0,0
969.31,972.31,960.5,962.69,8532544,6.62,11.81,3.0,2.19,0.5605,0.254,0.1854,969.15,970.56,963.63,969.01,0.14,6.93,1.41,5.38,0.0202,0.2035,0.7763,959.8,969.84,957.38,961.81,2.01,12.46,8.03,2.42,0.1613,0.6445,0.1942,-1,-1,1,0,0,0,0,0,0,0,0,0,1
966.84,966.84,959.23,961.0,9448356,5.84,7.61,0.0,1.77,0.7674,0.0,0.2326,969.31,972.31,960.5,962.69,6.62,11.81,3.0,2.19,0.5605,0.254,0.1854,969.15,970.56,963.63,969.01,0.14,6.93,1.41,5.38,0.0202,0.2035,0.7763,-1,-1,1,0,0,0,0,0,0,0,0,0,0
963.5,975.96,963.43,974.87,8828185,11.37,12.53,1.09,0.07,0.9074,0.087,0.0056,966.84,966.84,959.23,961.0,5.84,7.61,0.0,1.77,0.7674,0.0,0.2326,969.31,972.31,960.5,962.69,6.62,11.81,3.0,2.19,0.5605,0.254,0.1854,-1,-1,1,0,0,0,0,0,0,0,0,1,0
969.15,980.23,965.57,968.67,8354449,0.48,14.66,11.08,3.1,0.0327,0.7558,0.2115,963.5,975.96,963.43,974.87,11.37,12.53,1.09,0.07,0.9074,0.087,0.0056,966.84,966.84,959.23,961.0,5.84,7.61,0.0,1.77,0.7674,0.0,0.2326,-1,-1,1,0,0,0,0,1,0,0,0,0,0
968.92,972.84,961.77,966.29,6741464,2.63,11.07,3.92,4.52,0.2376,0.3541,0.4083,969.15,980.23,965.57,968.67,0.48,14.66,11.08,3.1,0.0327,0.7558,0.2115,963.5,975.96,963.43,974.87,11.37,12.53,1.09,0.07,0.9074,0.087,0.0056,-1,-1,1,0,0,0,0,0,0,0,0,0,1
977.92,980.18,968.3,978.7,7972397,0.78,11.88,1.48,9.62,0.0657,0.1246,0.8098,968.92,972.84,961.77,966.29,2.63,11.07,3.92,4.52,0.2376,0.3541,0.4083,969.15,980.23,965.57,968.67,0.48,14.66,11.08,3.1,0.0327,0.7558,0.2115,-1,-1,1,0,0,0,0,1,0,0,0,0,0
985.05,985.05,970.1,971.78,9937030,13.27,14.95,0.0,1.68,0.8876,0.0,0.1124,977.92,980.18,968.3,978.7,0.78,11.88,1.48,9.62,0.0657,0.1246,0.8098,968.92,972.84,961.77,966.29,2.63,11.07,3.92,4.52,0.2376,0.3541,0.4083,-1,-1,1,0,0,0,0,0,0,1,0,0,0
972.84,978.84,955.81,958.47,12389668,14.37,23.03,6.0,2.66,0.624,0.2605,0.1155,985.05,985.05,970.1,971.78,13.27,14.95,0.0,1.68,0.8876,0.0,0.1124,977.92,980.18,968.3,978.7,0.78,11.88,1.48,9.62,0.0657,0.1246,0.8098,-1,-1,1,0,0,0,0,0,0,0,0,0,0
958.44,961.63,942.38,948.38,10824523,10.06,19.25,3.19,6.0,0.5226,0.1657,0.3117,972.84,978.84,955.81,958.47,14.37,23.03,6.0,2.66,0.624,0.2605,0.1155,985.05,985.05,970.1,971.78,13.27,14.95,0.0,1.68,0.8876,0.0,0.1124,-1,-1,1,0,0,0,0,0,0,0,0,0,0
949.77,949.77,930.5,940.24,12897848,9.53,19.27,0.0,9.74,0.4946,0.0,0.5054,958.44,961.63,942.38,948.38,10.06,19.25,3.19,6.0,0.5226,0.1657,0.3117,972.84,978.84,955.81,958.47,14.37,23.03,6.0,2.66,0.624,0.2605,0.1155,-1,-1,1,0,0,0,0,0,0,0,0,0,0
947.92,957.34,943.03,947.57,13765738,0.35,14.31,9.42,4.54,0.0245,0.6583,0.3173,949.77,949.77,930.5,940.24,9.53,19.27,0.0,9.74,0.4946,0.0,0.5054,958.44,961.63,942.38,948.38,10.06,19.25,3.19,6.0,0.5226,0.1657,0.3117,-1,-1,1,0,0,0,0,1,0,0,0,0,0
949.77,954.36,937.35,939.29,11350608,10.48,17.01,4.59,1.94,0.6161,0.2698,0.1141,947.92,957.34,943.03,947.57,0.35,14.31,9.42,4.54,0.0245,0.6583,0.3173,949.77,949.77,930.5,940.24,9.53,19.27,0.0,9.74,0.4946,0.0,0.5054,-1,-1,1,0,0,0,0,0,0,0,0,0,0
